Layer Title, Color, Specimen ID
Layer 1, Blue, DO2E_QURU_CAN13_07192018

Mode, Integration Time, Boxcar Width, Scans to Average
Reflectance,450 ms,10,3

Wavelength, Raw Spectrometer Data, Calibrated and Averaged Data
345.21991,1322.9878125,0%
345.435498861008,1376.235,0%
345.651076862504,1399.4453125,100%
345.866644002202,2831.658125,0%
346.082200277813,2555.18234375,100%
346.297745687047,2495.79125,0%
346.513280227618,2994.1303125,0%
346.728803897236,2652.8021875,0%
346.944316693613,2548.35578125,0%
347.15981861446,2921.76875,100%
347.37530965749,2514.38550595238,100%
347.590789820413,2590.38790178571,100%
347.806259100942,2659.4987202381,100%
348.021717496787,2726.82162946429,100%
348.237165005661,2720.32014136905,100%
348.452601625276,2745.6434375,100%
348.668027353342,2778.80102678571,100%
348.883442187571,2761.99468005952,100%
349.098846125676,2766.2531547619,100%
349.314239165367,2799.11817708333,100%
349.529621304356,2788.52075148809,100%
349.744992540355,2821.51580357143,100%
349.960352871075,2838.12710565476,100%
350.175702294228,2844.10847470238,100%
350.391040807526,2848.56199404762,100%
350.606368408679,2885.68549107143,100%
350.821685095401,2917.6728125,100%
351.036990865402,2927.06746279762,100%
351.252285716393,2937.98996279762,100%
351.467569646088,2929.53802827381,100%
351.682842652196,2906.23019345238,100%
351.89810473243,2913.18678571429,100%
352.113355884501,2917.15269345238,100%
352.328596106122,2927.7826264881,100%
352.543825395002,2915.03970982143,100%
352.759043748855,2926.64486607143,100%
352.974251165392,2911.98401041667,100%
353.189447642324,2900.37885416667,100%
353.404633177362,2929.70056547619,100%
353.619807768219,2913.18678571429,100%
353.834971412607,2886.04307291667,100%
354.050124108236,2883.47498511905,100%
354.265265852818,2857.14395833333,100%
354.480396644065,2837.89955357143,100%
354.695516479689,2859.12691220238,100%
354.9106253574,2857.66407738095,100%
355.125723274911,2831.26803571429,100%
355.340810229934,2823.10866815476,100%
355.555886220179,2822.65356398809,100%
355.770951243359,2831.59311011905,100%
355.986005297185,2852.85297619048,100%
356.201048379369,2859.87458333333,100%
356.416080487621,2860.62225446429,100%
356.631101619655,2855.19351190476,100%
356.846111773181,2829.4801264881,100%
357.061110945911,2838.06209077381,100%
357.276099135557,2840.20758184524,100%
357.49107633983,2869.78935267857,100%
357.706042556441,2877.33107886905,100%
357.920997783104,2848.43196428571,100%
358.135942017528,2876.29084077381,100%
358.350875257425,2911.07380208333,100%
358.565797500508,2908.2456547619,100%
358.780708744488,2914.84466517857,100%
358.995608987076,2945.04407738095,100%
359.210498225985,2933.14635416667,100%
359.425376458925,2922.77648065476,100%
359.640243683608,2925.96220982143,100%
359.855099897745,2918.94060267857,100%
360.06994509905,2910.74872767857,100%
360.284779285232,2895.76279761905,100%
360.499602454003,2867.12374255952,100%
360.714414603076,2890.75665178571,100%
360.929215730162,2884.71026785714,100%
361.144005832972,2871.77230654762,100%
361.358784909218,2883.86507440476,100%
361.573552956612,2874.11284226191,100%
361.788309972865,2870.76457589286,100%
362.003055955688,2837.02185267857,100%
362.217790902794,2825.80678571429,100%
362.432514811894,2845.60381696429,100%
362.647227680699,2841.05277529762,100%
362.861929506922,2800.84107142857,100%
363.076620288273,2805.35960565476,100%
363.291300022465,2807.73264880952,100%
363.505968707208,2802.10886160714,100%
363.720626340215,2791.18636160714,100%
363.935272919197,2824.18141369048,100%
364.149908441866,2813.68151041667,100%
364.364532905934,2822.94613095238,100%
364.579146309111,2837.73701636905,100%
364.79374864911,2842.93820684524,100%
365.008339923641,2847.87933779762,100%
365.222920130418,2841.44286458333,100%
365.437489267151,2850.96754464286,100%
365.652047331552,2862.54019345238,100%
365.866594321332,2861.695,100%
366.081130234203,2860.78479166667,100%
366.295655067877,2862.44267113095,100%
366.510168820066,2855.42106398809,94.4003451251076%
366.72467148848,2838.19212053571,88.7910845514011%
366.939163070832,2834.81134672619,83.7252475247524%
367.153643564833,2830.91045386905,78.2354232204257%
367.368112968194,2850.60996279762,75.3720962581722%
367.582571278628,2849.86229166667,71.4153683654609%
367.797018493846,2842.19053571429,67.4635459039991%
368.011454611559,2818.1350297619,63.2905429278057%
368.225879629479,2818.10252232143,59.9126934633483%
368.440293545318,2801.71877232143,57.3659382963726%
368.654696356787,2812.08864583333,55.6893062834016%
368.869088061598,2809.65058779762,53.9412673879444%
369.083468657462,2809.0004389881,51.6239233989319%
369.297838142092,2827.36714285714,50.2705702788956%
369.512196513198,2844.85614583333,48.822241094176%
369.726543768492,2832.95842261905,47.2695652173913%
369.940879905687,2843.88092261905,46.6237397271881%
370.155204922492,2843.78340029762,45.8744097423578%
370.369518816621,2867.02622023809,45.5970029004189%
370.583821585784,2886.01056547619,44.7122769703415%
370.798113227694,2854.8684375,43.279653143388%
371.012393740062,2891.99193452381,44.2726821634414%
371.226663120598,2909.93604166667,44.2257564882324%
371.440921367016,2893.42226190476,43.8411187146682%
371.655168477027,2907.59550595238,44.2450152950283%
371.869404448341,2902.88192708333,44.0831304726956%
372.083629278672,2931.26092261905,44.4143068966764%
372.29784296573,2945.07658482143,44.4975729913788%
372.512045507227,2954.73129464286,44.7961822884413%
372.726236900874,2967.86430059524,45.4943291637796%
372.940417144384,2972.57787946429,45.1671843595834%
373.154586235468,2972.38283482143,44.8008524397413%
373.368744171837,2973.97569940476,45.100136465902%
373.582890951202,2975.50354910714,45.2475979305247%
373.797026571277,2956.09660714286,45.6916437234914%
374.011151029772,2934.08906994048,45.3968253968254%
374.225264324398,2943.19115327381,45.9195101918913%
374.439366452868,2936.00700892857,45.7845258524211%
374.653457412893,2923.10155505952,45.0072682545007%
374.867537202184,2892.25199404762,44.5182724252492%
